legalcare.medilawyer.db.dto.admin.StoreChannelAddReq	channelId	ChannelId	db/dto/admin/StoreChannelAddReq.java	23
legalcare.medilawyer.db.dto.admin.StoreChannelAddReq	storeName	String	db/dto/admin/StoreChannelAddReq.java	25
legalcare.medilawyer.db.dto.admin.StoreChannelAddReq	storeDetail	String	db/dto/admin/StoreChannelAddReq.java	27
legalcare.medilawyer.db.dto.admin.StoreChannelAddReq	channelPlaceId	String	db/dto/admin/StoreChannelAddReq.java	29
legalcare.medilawyer.db.dto.admin.StoreChannelAddReq.LoginAccount	accountId	String	db/dto/admin/StoreChannelAddReq.java	41
legalcare.medilawyer.db.dto.admin.StoreChannelAddReq.LoginAccount	accountPassword	String	db/dto/admin/StoreChannelAddReq.java	43
legalcare.medilawyer.db.dto.scheduler.RegistrationTargetReq	serviceId	String	db/dto/scheduler/RegistrationTargetReq.java	28
legalcare.medilawyer.db.dto.scheduler.RegistrationTargetReq	targetType	TargetType	db/dto/scheduler/RegistrationTargetReq.java	31
legalcare.medilawyer.db.dto.reviewBoost.MessageButtonReq	type	String	db/dto/reviewBoost/MessageButtonReq.java	29
legalcare.medilawyer.db.dto.reviewBoost.MessageButtonReq	name	String	db/dto/reviewBoost/MessageButtonReq.java	32
legalcare.medilawyer.db.dto.reviewBoost.MessagesSendReq	messageType	MessageType	db/dto/reviewBoost/MessagesSendReq.java	47
legalcare.medilawyer.db.dto.reviewBoost.MessagesSendReq	customerName	String	db/dto/reviewBoost/MessagesSendReq.java	51
legalcare.medilawyer.db.dto.reviewBoost.MessagesSendReq	customerPhoneNumber	String	db/dto/reviewBoost/MessagesSendReq.java	57
legalcare.medilawyer.db.dto.reviewBoost.MessagesSendReq	treatment	String	db/dto/reviewBoost/MessagesSendReq.java	61
legalcare.medilawyer.db.dto.reviewBoost.MessagesSendReq	messageTemplateId	String	db/dto/reviewBoost/MessagesSendReq.java	65
legalcare.medilawyer.db.dto.reviewBoost.MessageTemplateCreateReq	templateName	String	db/dto/reviewBoost/MessageTemplateCreateReq.java	25
